Region,Park Code,Park Name,Category,Category Sort,Order,Family,Taxon Code,TSN,Taxon Record Status,Scientific Name,Common Names,Synonyms,Park Accepted,Sens?,Record Status,Occurrence,Occurrence Tags,Nativeness,Nativeness Tags,Abundance,NPS Tags,Park Tags,Internal Park Tags,References,Observations,Vouchers,ExternalLinks,T&E,State Status,Ozone,GRank,SRank
,GLAC,Glacier National Park,Bird,2,Anseriformes,Anatidae,78515,175130,Active,Aythya marila,Greater Scaup,,Accepted,No,Approved,Present,,Native,,Rare,Vagrant,,,1,,,,,,,G5,MT: SNA
,GLAC,Glacier National Park,Bird,2,Anseriformes,Anatidae,78513,175129,Active,Aythya valisineria,Canvasback,,Accepted,No,Approved,Present,,Native,,Rare,Migratory,,,1,,,,,,,G5,MT: S5B
,GLAC,Glacier National Park,Bird,2,Anseriformes,Anatidae,76625,174999,Active,Branta canadensis,Canada Goose,,Accepted,No,Approved,Present,,Native,,Common,Breeder,,,1,,,,SU,,,G5,MT: S5B
,GLAC,Glacier National Park,Bird,2,Anseriformes,Anatidae,78531,175145,Active,Bucephala albeola,Bufflehead,,Accepted,No,Approved,Present,,Native,,Common,Breeder,,,1,,,,,,,G5,MT: S5B
,GLAC,Glacier National Park,Bird,2,Anseriformes,Anatidae,78527,175141,Active,Bucephala clangula,Common Goldeneye,,Accepted,No,Approved,Present,,Native,,Uncommon,Breeder,,,1,,,,,,,G5,MT: S5
,GLAC,Glacier National Park,Bird,2,Anseriformes,Anatidae,78530,175144,Active,Bucephala islandica,Barrow's Goldeneye,,Accepted,No,Approved,Present,,Native,,Common,Breeder,,,1,,1,,,MT: PSOC,,G5,MT: S4
,GLAC,Glacier National Park,Bird,2,Anseriformes,Anatidae,77742,175038,Active,Chen caerulescens,Snow Goose,,Accepted,No,Approved,Present,,Native,,Rare,Migratory,,,1,,,,,,,,
,GLAC,Glacier National Park,Bird,2,Anseriformes,Anatidae,77746,175041,Active,Chen rossii,Ross' Goose,,Accepted,No,Approved,Present,,Native,,Occasional,Vagrant,,,,,,,,,,,
,GLAC,Glacier National Park,Bird,2,Anseriformes,Anatidae,78533,175147,Active,Clangula hyemalis,Long-tailed Duck (Oldsquaw),,Accepted,No,Approved,Present,,Native,,Occasional,Vagrant,,,,,,,RT,,,G5,
,GLAC,Glacier National Park,Bird,2,Anseriformes,Anatidae,76618,174992,Active,Cygnus buccinator,Trumpeter Swan,,Accepted,No,Approved,Present,,Native,,Rare,Breeder,,,1,,,,SC,MT: SOC,,G4,MT: S3
